,Hm0,Tm01,Label
0,0.7249855388612192,4.187741547215195,0
1,0.6251137661058624,3.310615380889881,0
2,0.4964535883758464,3.3236384639062337,0
3,0.335931561555542,3.641404557921068,0
4,0.4403132199554103,2.7831057860522237,0
5,0.5770675825897106,3.079725922629133,0
6,0.3600343694737805,3.142565044454468,0
7,0.5940993658345443,4.149258527655413,0
8,0.39231495971714675,3.561474172845493,0
9,0.5673449636157497,3.2829210911199342,0
10,0.5801246581114335,3.0197809539694034,0
11,0.5139329865701883,3.2629338013514744,0
12,0.7879189746503981,3.240312274517555,0
13,0.43641313696022105,3.5228977476771313,0
14,0.44459033629502787,3.883476343757041,0
15,0.328853242958109,3.627675664760166,0
16,0.5511152463145762,2.945565312221957,0
17,0.6196110546912813,3.832991742860216,0
18,0.5295691378219066,3.4712254719603592,0
19,0.42873060545410613,2.8905061581515703,0
20,0.6911872140426216,3.309089057245788,0
21,0.35866338085553806,3.6834898823858726,0
22,0.5341032401491743,3.6608597805891243,0
23,0.6267450064240366,3.2208487645229833,0
24,0.7268928309999688,3.9507133934481184,0
25,0.5034104680992022,3.160698901318121,0
26,0.7082555774513762,3.64987639726097,0
27,0.5317026308436217,3.3139793650398963,0
28,0.38076859432430865,3.055201194855258,0
29,0.7736219590034771,3.8525350528887126,0
30,0.6978310809911725,3.4764717064194204,0
31,0.5021714120687434,3.6796680612743007,0
32,0.7811943242785699,3.6569966962737075,0
33,0.7708034836171,3.486204212786166,0
34,0.5861594851716251,2.3846696272795294,0
35,0.5368746471699718,3.558215905957071,0
36,0.32122166769630306,3.577694719730384,0
37,0.6100846821118676,3.4197664644655292,0
38,0.5571405989543784,4.157538748392738,0
39,0.47986788644025674,3.1758783321580415,0
40,0.6458694957504527,3.9073188673812953,0
41,0.6192767291539641,3.285038978569681,0
42,0.6992427411619075,3.5494175150675935,0
43,0.5058147284270446,3.2197709236997403,0
44,0.3714015896825043,3.3645643910643708,0
45,0.6157157893774204,3.6421762766011048,0
46,0.5422635242818726,3.5223778938354893,0
47,0.4691641045170195,2.9145224899990376,0
48,0.45762994323650014,3.378932380597129,0
49,0.6181110738610971,3.4443449871789245,0
50,0.6598700314509273,4.325646105318984,0
51,0.571495922752959,3.6290873873611207,0
52,0.5020603730023536,2.694350813333517,0
53,0.8889892648960047,3.518149615494251,0
54,0.6039310720173072,3.432064768757208,0
55,0.42149375854182514,3.5149379791260476,0
56,0.7078528111594174,4.0005703516525415,0
57,0.48330371634672803,3.866728959562211,0
58,0.4416018420596667,4.134434216720196,0
59,0.8724086297211229,3.7470374249109373,0
60,0.4652983655759564,3.0983990732259765,0
61,0.5111789818902517,3.5657402896193937,0
62,0.5269929203254742,2.8513875405733495,0
63,0.5957159429786443,3.056841346996806,0
64,0.7382449906394588,3.1070493996443913,0
65,0.5037112829977138,3.1848557892727296,0
66,0.44299614434671425,3.87970456514348,0
67,0.7470333288102919,3.6018882643010253,0
68,0.539855267938594,2.825796332054303,0
69,0.6810174215441812,3.6212370381064725,0
70,0.36035311400540543,3.000415508722811,0
71,0.6281484649065923,3.7387443584193165,0
72,0.6250457586719343,3.6217068090163025,0
73,0.5781429223275357,3.22343908582907,0
74,0.4909423247019014,3.650951098295499,0
75,0.6974094252903279,4.313790480423092,0
76,0.6146215162413281,2.9995735851894203,0
77,0.6388259054510976,3.091214631040443,0
78,0.5074029960014987,4.023597962631462,0
79,0.6582750811430889,3.927044275158057,0
80,0.8430415714651244,3.8510399966147664,0
81,0.46721319570715275,3.420210410297715,0
82,0.4369154072557838,3.144344587321243,0
83,0.6129947734790187,3.4811333097461685,0
84,0.6873985471436452,3.6279833909703214,0
85,0.7582977676079575,3.508313420951347,0
86,0.9105472893472293,3.3760276793136805,0
87,0.4842378172149797,3.795202102476669,0
88,0.5965526999424334,3.053062598191445,0
89,0.6555672428536948,3.414449832864178,0
90,0.5791912445526075,3.7216598709036326,0
91,0.34905410072979204,3.1699097570612578,0
92,0.666022942076037,3.3172270219338826,0
93,0.4202830691699727,3.622540645069447,0
94,0.6273293972596642,3.588116904326417,0
95,0.5610290466029823,3.1367505202313484,0
96,0.42800568409919715,3.554560697144001,0
97,0.6561655452003359,3.665550010446764,0
98,0.7443597077190478,3.9717913526108193,0
99,0.40437186921489854,2.9360530514675336,0
100,0.6556182534296949,3.7335384937932163,0
101,1.0823724496084042,3.699027811400295,0
102,0.7370277909750054,3.7510881844698494,0
103,0.6884466132164521,3.9205534813896645,0
104,0.6581272218426801,3.374574729035637,0
105,0.5149683217016844,3.1884511153587227,0
106,0.5656813970764781,3.3085568505499383,0
107,0.41377671124711285,4.530686178280213,0
108,0.38977298025599083,3.829023620426504,0
109,0.69486313225007,3.303912188144489,0
110,0.43655301433713284,3.556492694220953,0
111,0.6340935008042018,3.203670314147076,0
112,0.5743762659261924,3.201991828256666,0
113,0.4903693870177229,3.5440565100582972,0
114,0.7275282155601761,4.4315469318806935,0
115,0.5255868281328021,2.646486675155724,0
116,0.6580418956759261,3.2248572741389294,0
117,0.5298879301819189,3.178734301590366,0
118,0.7002549072375935,3.725586694123238,0
119,0.4876416324563192,3.005958080984216,0
120,0.4720760843990122,3.320629232975548,0
121,0.6851263721713182,4.2714372098421025,0
122,0.6456037500056611,2.9670031658453224,0
123,0.777710309890812,4.418073996519273,0
124,0.45742591824830414,2.8705355356477886,0
125,0.525607986590711,4.068926901079011,0
126,0.6864848836234838,3.700270803044588,0
127,0.5322778109314554,3.120464785817807,0
128,0.32860418358641724,2.1369513298735776,0
129,0.40381929192694754,3.422235359888228,0
130,0.44595832203930075,4.233295565507165,0
131,0.5735005381700217,3.32750605162493,0
132,0.43859084131349135,4.151303877293536,0
133,0.6137616777065175,4.016969462328571,0
134,0.5970527296386665,3.0916434366228143,0
135,0.5022658481138633,3.6094138818499784,0
136,0.5252450197220316,3.551705242968362,0
137,0.6606376475680039,3.559643274072369,0
138,0.4689288587205661,4.21139140903455,0
139,0.39662943565511094,4.453595817070139,0
140,0.6419921900387319,3.4465185322550953,0
141,0.5022370017955813,3.6448177506014985,0
142,0.5018318794561666,3.4335124012510625,0
143,0.6601945109740549,3.255975391164342,0
144,0.4959029227455205,3.6781786007048094,0
145,0.6425790948983265,3.9007571089417166,0
146,0.680764777085945,3.860190686683146,0
147,0.47168885259818405,3.167681536535897,0
148,0.6760267844753196,3.832242827756118,0
149,0.5863388077432278,3.5075723946156683,0
150,0.5408199604114098,4.072343066545863,0
151,0.5652215509341725,3.7547033237377927,0
152,0.7049466067658896,3.412954136287614,0
153,0.7047026363659769,3.8636790582201677,0
154,0.6200794736366014,4.077950456504582,0
155,0.5560906782491505,3.8137107010311966,0
156,0.5666901223773834,3.6582597370139966,0
157,0.6515040610008723,3.553243387184723,0
158,0.8110901842137859,3.1448860310380327,0
159,0.3819533217866508,3.0984509451389606,0
160,0.7134614972009306,4.006722436180016,0
